datetime,place,city,state,temperature,precipitation_total,wind_speed,humidity
2021-12-07,Damansara Jaya,Petaling Jaya,Selangor,24.994097222222223,0.0,0.9350694444444445,90.87986111111111
2021-12-07,Encorp Cahaya Alam,Shah Alam,Selangor,27.393055555555556,19.5,2.1788194444444446,99.0
2021-12-07,Gita Bayu,Balakong,Selangor,27.84548611111111,0.0,0.37256944444444445,72.03819444444444
2021-12-07,Hulu Langat,Kajang,Selangor,25.356944444444444,0.0,1.4038194444444445,84.55625
2021-12-07,Saujana Villa,Kajang,Selangor,28.45798611111111,0.0,1.4548611111111112,72.36493055555555
2021-12-07,Taman Tasik Semenyih,Kajang,Selangor,27.437630662020908,0.0,2.072822299651568,81.73031358885017
2021-12-08,Bandar Saujana Utama,Kuala Selangor,Selangor,27.335763888888888,50.5,0.17430555555555557,88.671875
2021-12-08,Damansara Jaya,Petaling Jaya,Selangor,25.714930555555554,0.0,1.2291666666666667,89.26944444444445
2021-12-08,Encorp Cahaya Alam,Shah Alam,Selangor,28.500348432055752,0.0,1.8968641114982578,99.0
2021-12-08,Gita Bayu,Balakong,Selangor,28.756944444444443,0.0,0.42256944444444444,67.27534722222222
2021-12-08,Hulu Langat,Kajang,Selangor,25.565156794425086,0.0,1.2836236933797909,85.28815331010453
2021-12-08,Saujana Villa,Kajang,Selangor,29.1205574912892,0.0,1.7118466898954705,70.33937282229965
2021-12-08,Taman Tasik Semenyih,Kajang,Selangor,28.186458333333334,0.0,2.2093749999999996,80.72604166666666
2021-12-09,Bandar Saujana Utama,Kuala Selangor,Selangor,26.816319444444446,2881.13,0.3045138888888889,92.57430555555555
2021-12-09,Damansara Jaya,Petaling Jaya,Selangor,26.170833333333334,0.0,1.3138888888888889,88.46909722222222
2021-12-09,Encorp Cahaya Alam,Shah Alam,Selangor,27.65625,428.03,2.901388888888889,99.0
2021-12-09,Gita Bayu,Balakong,Selangor,27.779861111111114,0.0,0.5895833333333333,74.90868055555556
2021-12-09,Hulu Langat,Kajang,Selangor,25.60452961672474,31.7,0.883623693379791,88.55261324041811
2021-12-09,Saujana Villa,Kajang,Selangor,28.31076388888889,0.0,0.9874999999999999,78.08229166666666
2021-12-09,Taman Tasik Semenyih,Kajang,Selangor,27.157638888888886,0.0,0.8677083333333333,87.0013888888889
2021-12-10,Bandar Saujana Utama,Kuala Selangor,Selangor,25.785416666666666,179.45999999999998,0.39375000000000004,94.2982638888889
2021-12-10,Damansara Jaya,Petaling Jaya,Selangor,25.242708333333333,2801.31,1.2506944444444443,91.38020833333333
2021-12-10,Encorp Cahaya Alam,Shah Alam,Selangor,26.707291666666666,0.0,2.8114583333333334,99.0
2021-12-10,Gita Bayu,Balakong,Selangor,26.709722222222222,526.73,0.575,82.34444444444445
2021-12-10,Hulu Langat,Kajang,Selangor,25.013690476190476,4.9,0.7642857142857143,91.53154761904761
2021-12-10,Saujana Villa,Kajang,Selangor,27.339024390243903,1117.48,0.7045296167247387,84.1404181184669
2021-12-10,Taman Tasik Semenyih,Kajang,Selangor,25.60486111111111,259.37,0.8614583333333333,93.57569444444444
2021-12-11,Bandar Saujana Utama,Kuala Selangor,Selangor,26.597569444444446,597.95,0.19374999999999998,91.80138888888888
2021-12-11,Damansara Jaya,Petaling Jaya,Selangor,24.78125,17.400000000000002,0.8902777777777777,93.65694444444445
2021-12-11,Encorp Cahaya Alam,Shah Alam,Selangor,26.953472222222224,170.97000000000003,2.3284722222222225,99.0
2021-12-11,Gita Bayu,Balakong,Selangor,27.032638888888886,55.34,0.31736111111111115,82.73090277777777
2021-12-11,Hulu Langat,Kajang,Selangor,27.028301886792452,10.600000000000001,0.75,84.31132075471699
2021-12-11,Saujana Villa,Kajang,Selangor,28.066666666666666,0.0,0.6583333333333333,81.72465277777778
2021-12-11,Taman Tasik Semenyih,Kajang,Selangor,27.445486111111112,10.43,0.6791666666666667,86.15312499999999
2021-12-12,Bandar Saujana Utama,Kuala Selangor,Selangor,26.945138888888888,0.0,0.17708333333333334,91.86145833333333
2021-12-12,Damansara Jaya,Petaling Jaya,Selangor,25.60486111111111,0.0,1.1809027777777779,89.61215277777778
2021-12-12,Encorp Cahaya Alam,Shah Alam,Selangor,27.2993031358885,0.0,2.663763066202091,99.0
2021-12-12,Gita Bayu,Balakong,Selangor,27.788194444444443,0.0,0.28020833333333334,78.88194444444444
2021-12-12,Hulu Langat,Kajang,Selangor,26.20590277777778,0.0,0.7767361111111111,85.86145833333333
2021-12-12,Saujana Villa,Kajang,Selangor,28.72951388888889,0.0,0.8854166666666666,77.31423611111111
2021-12-12,Taman Tasik Semenyih,Kajang,Selangor,27.719097222222224,0.0,0.9069444444444444,84.53472222222223
2021-12-13,Bandar Saujana Utama,Kuala Selangor,Selangor,27.235763888888886,524.53,0.4010416666666667,91.43506944444444
2021-12-13,Damansara Jaya,Petaling Jaya,Selangor,26.117013888888888,0.0,1.1437499999999998,88.86319444444445
2021-12-13,Encorp Cahaya Alam,Shah Alam,Selangor,27.098958333333332,2757.71,2.8586805555555554,99.0
2021-12-13,Gita Bayu,Balakong,Selangor,27.205208333333335,2674.31,0.4513888888888889,81.39409722222223
2021-12-13,Hulu Langat,Kajang,Selangor,26.322916666666668,0.0,1.3447916666666666,83.97881944444445
2021-12-13,Saujana Villa,Kajang,Selangor,28.057291666666668,321.44,0.6055555555555556,81.475
2021-12-13,Taman Tasik Semenyih,Kajang,Selangor,27.822916666666668,0.0,1.3333333333333333,83.81562500000001
2021-12-14,Bandar Saujana Utama,Kuala Selangor,Selangor,27.518055555555556,588.86,0.45868055555555554,89.078125
2021-12-14,Damansara Jaya,Petaling Jaya,Selangor,25.951041666666665,505.0,1.4770833333333333,89.23645833333333
2021-12-14,Encorp Cahaya Alam,Shah Alam,Selangor,27.47222222222222,393.19,3.8836805555555554,99.0
2021-12-14,Gita Bayu,Balakong,Selangor,27.859027777777776,61.47,0.4541666666666667,78.49687499999999
2021-12-14,Hulu Langat,Kajang,Selangor,26.953191489361704,0.0,1.2354609929078013,82.06241134751772
2021-12-14,Saujana Villa,Kajang,Selangor,28.90798611111111,488.67,0.8947916666666667,78.57708333333333
2021-12-14,Taman Tasik Semenyih,Kajang,Selangor,28.352430555555557,0.0,0.9371527777777777,82.53125
2021-12-15,Bandar Saujana Utama,Kuala Selangor,Selangor,26.328125,882.4100000000001,0.10694444444444445,95.08020833333333
2021-12-15,Damansara Jaya,Petaling Jaya,Selangor,24.94236111111111,493.20000000000005,0.7281249999999999,93.91458333333334
2021-12-15,Encorp Cahaya Alam,Shah Alam,Selangor,27.505208333333332,101.28,1.8972222222222221,99.0
2021-12-15,Gita Bayu,Balakong,Selangor,26.850694444444443,2864.29,0.35,85.54930555555556
2021-12-15,Hulu Langat,Kajang,Selangor,26.034374999999997,86.51,0.6381944444444445,88.90034722222222
2021-12-15,Saujana Villa,Kajang,Selangor,27.360416666666666,1843.9,0.6715277777777778,87.64166666666667
2021-12-15,Taman Tasik Semenyih,Kajang,Selangor,27.201736111111114,210.97,0.6986111111111111,89.01388888888889
2021-12-16,Bandar Saujana Utama,Kuala Selangor,Selangor,26.022916666666667,138.78,0.20833333333333334,97.34791666666666
2021-12-16,Damansara Jaya,Petaling Jaya,Selangor,24.786062717770037,470.18,1.5543554006968643,95.06515679442509
2021-12-16,Encorp Cahaya Alam,Shah Alam,Selangor,26.66736111111111,97.2,3.6999999999999997,99.0
2021-12-16,Gita Bayu,Balakong,Selangor,26.05226480836237,1476.88,0.324390243902439,90.0787456445993
2021-12-16,Hulu Langat,Kajang,Selangor,25.033680555555556,729.81,0.40694444444444444,96.61805555555556
2021-12-16,Saujana Villa,Kajang,Selangor,26.73588850174216,2818.9,0.5470383275261324,91.95853658536585
2021-12-16,Taman Tasik Semenyih,Kajang,Selangor,26.069791666666667,477.61,0.8006944444444444,94.209375
2021-12-17,Bandar Saujana Utama,Kuala Selangor,Selangor,24.770833333333332,3413.01,0.6184027777777777,98.953125
2021-12-17,Damansara Jaya,Petaling Jaya,Selangor,23.326041666666665,16258.08,0.7201388888888889,99.0
2021-12-17,Encorp Cahaya Alam,Shah Alam,Selangor,25.147916666666667,3825.41,7.493055555555555,99.0
2021-12-17,Gita Bayu,Balakong,Selangor,24.993031358885016,1430.33,0.6926829268292684,91.91289198606272
2021-12-17,Hulu Langat,Kajang,Selangor,23.950174216027875,2950.9900000000002,0.283623693379791,98.86724738675959
2021-12-17,Saujana Villa,Kajang,Selangor,25.48923611111111,1699.5700000000002,0.5361111111111111,95.56562500000001
2021-12-17,Taman Tasik Semenyih,Kajang,Selangor,24.819444444444443,1758.53,0.9413194444444445,98.03333333333333
2021-12-18,Bandar Saujana Utama,Kuala Selangor,Selangor,24.00424028268551,34763.74,0.13957597173144876,99.0
2021-12-18,Damansara Jaya,Petaling Jaya,Selangor,23.38125,14491.99,0.8934027777777778,99.0
2021-12-18,Encorp Cahaya Alam,Shah Alam,Selangor,24.16701388888889,43646.19,4.623958333333333,99.0
2021-12-18,Gita Bayu,Balakong,Selangor,24.285069444444446,18559.34,0.18645833333333334,96.66388888888889
2021-12-18,Hulu Langat,Kajang,Selangor,23.91733870967742,5766.31,0.28024193548387094,98.77258064516128
2021-12-18,Saujana Villa,Kajang,Selangor,24.384375,22785.06,0.596875,98.85486111111112
2021-12-18,Taman Tasik Semenyih,Kajang,Selangor,24.251219512195124,22310.6,0.09616724738675958,98.94564459930314
2021-12-19,Bandar Saujana Utama,Kuala Selangor,Selangor,25.01094890510949,9151.91,0.3160583941605839,95.83503649635037
2021-12-19,Damansara Jaya,Petaling Jaya,Selangor,22.984722222222224,19798.64,0.7576388888888889,98.51458333333333
2021-12-19,Encorp Cahaya Alam,Shah Alam,Selangor,25.434375000000003,6637.07,5.194444444444445,99.0
2021-12-19,Gita Bayu,Balakong,Selangor,25.694097222222222,853.27,0.5277777777777778,85.84201388888889
2021-12-19,Saujana Villa,Kajang,Selangor,26.539930555555557,1070.53,0.9128472222222221,86.478125
2021-12-19,Taman Tasik Semenyih,Kajang,Selangor,25.833333333333332,1779.26,0.7795138888888888,91.97256944444445
2021-12-20,Bandar Saujana Utama,Kuala Selangor,Selangor,27.149652777777778,0.0,0.1329861111111111,88.76666666666667
2021-12-20,Damansara Jaya,Petaling Jaya,Selangor,25.31875,0.0,0.6135416666666667,90.69652777777777
2021-12-20,Encorp Cahaya Alam,Shah Alam,Selangor,27.92465277777778,0.0,1.709375,99.0
2021-12-20,Gita Bayu,Balakong,Selangor,27.860069444444445,0.0,0.32083333333333336,74.04236111111112
2021-12-20,Saujana Villa,Kajang,Selangor,28.848958333333332,0.0,0.4409722222222222,73.95069444444444
2021-12-20,Taman Tasik Semenyih,Kajang,Selangor,27.160416666666666,0.0,0.4361111111111111,85.21979166666667
2021-12-21,Bandar Saujana Utama,Kuala Selangor,Selangor,28.243055555555557,0.0,0.35659722222222223,85.37881944444445
2021-12-21,Damansara Jaya,Petaling Jaya,Selangor,25.675694444444446,0.0,0.2736111111111111,92.25972222222222
2021-12-21,Encorp Cahaya Alam,Shah Alam,Selangor,29.673263888888886,0.0,2.7982638888888887,99.0
2021-12-21,Gita Bayu,Balakong,Selangor,28.73368055555555,0.0,0.48750000000000004,68.88888888888889
2021-12-21,Saujana Villa,Kajang,Selangor,29.883680555555557,0.0,0.7336805555555556,70.01006944444445
2021-12-21,Taman Tasik Semenyih,Kajang,Selangor,27.619860627177697,0.0,0.4397212543554007,83.96898954703832
2021-12-22,Bandar Saujana Utama,Kuala Selangor,Selangor,27.101388888888888,12503.52,0.1527777777777778,93.56562500000001
2021-12-22,Damansara Jaya,Petaling Jaya,Selangor,26.44826388888889,66.89999999999999,0.18368055555555554,92.98506944444445
2021-12-22,Encorp Cahaya Alam,Shah Alam,Selangor,27.659420289855074,13539.9,3.48731884057971,99.0
2021-12-22,Gita Bayu,Balakong,Selangor,27.228819444444444,3017.19,0.5322916666666667,82.05381944444444
2021-12-22,Hulu Langat,Kajang,Selangor,26.249593495934956,3246.42,0.4016260162601626,94.1479674796748
2021-12-22,Saujana Villa,Kajang,Selangor,28.038541666666667,6481.22,0.8069444444444445,84.16736111111112
2021-12-22,Taman Tasik Semenyih,Kajang,Selangor,26.601388888888888,4244.2300000000005,0.3909722222222223,92.40173611111112
2021-12-23,Bandar Saujana Utama,Kuala Selangor,Selangor,27.278810408921935,0.0,0.2200743494423792,91.83791821561339
2021-12-23,Damansara Jaya,Petaling Jaya,Selangor,27.154861111111114,0.0,0.4121527777777778,89.62083333333334
2021-12-23,Encorp Cahaya Alam,Shah Alam,Selangor,27.603819444444444,0.0,4.308333333333334,99.0
2021-12-23,Gita Bayu,Balakong,Selangor,27.655208333333334,0.0,0.4756944444444444,77.86180555555556
2021-12-23,Hulu Langat,Kajang,Selangor,25.57108013937282,0.0,0.5379790940766551,91.64076655052266
2021-12-23,Saujana Villa,Kajang,Selangor,28.48680555555556,0.0,0.5069444444444444,80.21388888888889
2021-12-23,Taman Tasik Semenyih,Kajang,Selangor,27.031597222222224,0.0,0.7482638888888888,88.709375
2021-12-24,Bandar Saujana Utama,Kuala Selangor,Selangor,27.960763888888888,0.0,0.375,88.63229166666666
2021-12-24,Encorp Cahaya Alam,Shah Alam,Selangor,28.428571428571427,0.0,4.041114982578397,99.0
2021-12-24,Gita Bayu,Balakong,Selangor,28.82334494773519,0.0,0.6306620209059234,73.46585365853659
2021-12-24,Hulu Langat,Kajang,Selangor,26.221180555555556,1534.17,1.3847222222222222,89.7513888888889
2021-12-24,Saujana Villa,Kajang,Selangor,29.922222222222224,0.0,0.7225694444444444,74.53923611111111
2021-12-24,Taman Tasik Semenyih,Kajang,Selangor,27.894444444444446,0.0,0.7361111111111112,87.69444444444444
2021-12-25,Bandar Saujana Utama,Kuala Selangor,Selangor,28.04409722222222,0.0,0.3402777777777778,90.29409722222222
2021-12-25,Encorp Cahaya Alam,Shah Alam,Selangor,28.62430555555555,0.0,2.9444444444444446,99.0
2021-12-25,Gita Bayu,Balakong,Selangor,28.57465277777778,0.0,0.6371527777777778,75.5454861111111
2021-12-25,Hulu Langat,Kajang,Selangor,25.83101045296167,65.46000000000001,1.1087108013937281,90.07595818815331
2021-12-25,Saujana Villa,Kajang,Selangor,28.90555555555555,236.28,0.9937499999999999,80.30243055555555
2021-12-25,Taman Tasik Semenyih,Kajang,Selangor,27.452430555555555,525.6800000000001,0.7093750000000001,89.61250000000001
2021-12-26,Bandar Saujana Utama,Kuala Selangor,Selangor,28.203472222222224,0.0,0.2986111111111111,88.12048611111112
2021-12-26,Encorp Cahaya Alam,Shah Alam,Selangor,28.788153310104533,0.0,3.1871080139372823,99.0
2021-12-26,Gita Bayu,Balakong,Selangor,28.06736111111111,294.36,0.47430555555555554,76.92638888888888
2021-12-26,Hulu Langat,Kajang,Selangor,26.430208333333333,396.97,1.0229166666666667,87.13402777777777
2021-12-26,Saujana Villa,Kajang,Selangor,28.240277777777777,1490.75,0.882638888888889,81.56458333333333
2021-12-26,Taman Tasik Semenyih,Kajang,Selangor,27.173263888888886,598.29,0.7368055555555555,87.85034722222223
2021-12-27,Bandar Saujana Utama,Kuala Selangor,Selangor,26.947569444444444,1058.43,0.24548611111111113,90.41944444444444
2021-12-27,Encorp Cahaya Alam,Shah Alam,Selangor,27.89236111111111,0.0,2.8434027777777775,99.0
2021-12-27,Gita Bayu,Balakong,Selangor,26.93923611111111,353.97,0.42256944444444444,80.74756944444444
2021-12-27,Hulu Langat,Kajang,Selangor,25.3602787456446,17.7,1.3087108013937283,90.44529616724738
2021-12-27,Saujana Villa,Kajang,Selangor,27.225347222222222,5294.41,0.7472222222222222,84.62777777777778
2021-12-27,Taman Tasik Semenyih,Kajang,Selangor,26.171180555555555,252.36,0.804861111111111,89.58541666666666
2021-12-28,Bandar Saujana Utama,Kuala Selangor,Selangor,27.380902777777777,0.0,0.17777777777777778,87.80902777777777
2021-12-28,Encorp Cahaya Alam,Shah Alam,Selangor,28.289583333333333,0.0,2.5277777777777777,99.0
2021-12-28,Gita Bayu,Balakong,Selangor,27.983333333333334,0.0,0.3048611111111111,74.75555555555555
2021-12-28,Hulu Langat,Kajang,Selangor,25.81875,0.0,1.334375,83.97256944444445
2021-12-28,Saujana Villa,Kajang,Selangor,28.51215277777778,0.0,0.901388888888889,77.00590277777778
2021-12-28,Taman Tasik Semenyih,Kajang,Selangor,27.177430555555556,56.5,0.8659722222222223,83.74340277777777
2021-12-29,Bandar Saujana Utama,Kuala Selangor,Selangor,28.005555555555556,0.0,0.2642361111111111,87.60416666666667
2021-12-29,Encorp Cahaya Alam,Shah Alam,Selangor,28.544947735191638,325.89,3.4968641114982577,99.0
2021-12-29,Gita Bayu,Balakong,Selangor,28.818055555555556,4.36,0.5666666666666667,71.07222222222222
2021-12-29,Hulu Langat,Kajang,Selangor,26.197909407665506,7.87,0.8672473867595819,85.99059233449478
2021-12-29,Saujana Villa,Kajang,Selangor,29.55451388888889,0.0,1.05625,74.03819444444444
2021-12-29,Taman Tasik Semenyih,Kajang,Selangor,27.970138888888886,0.0,0.4989583333333333,84.25347222222223
2021-12-30,Bandar Saujana Utama,Kuala Selangor,Selangor,27.714930555555554,191.01,0.09722222222222222,89.01736111111111
2021-12-30,Encorp Cahaya Alam,Shah Alam,Selangor,27.849652777777777,14718.15,3.0239583333333333,99.0
2021-12-30,Gita Bayu,Balakong,Selangor,27.683680555555554,1497.01,0.6107638888888889,77.12152777777777
2021-12-30,Hulu Langat,Kajang,Selangor,26.237979094076657,0.0,1.2480836236933797,87.30905923344947
2021-12-30,Saujana Villa,Kajang,Selangor,27.74355400696864,8967.85,2.159581881533101,81.91742160278746
2021-12-30,Taman Mutiara Puchong,Puchong,Selangor,26.208333333333332,26.46,1.635185185185185,87.86944444444444
2021-12-30,Taman Tasik Semenyih,Kajang,Selangor,27.077430555555555,0.0,1.1961805555555556,87.2954861111111
2022-01-01,Bandar Saujana Utama,Kuala Selangor,Selangor,25.416319444444444,1972.15,0.09479166666666666,96.9673611111111
2022-01-01,Damansara Jaya,Petaling Jaya,Selangor,23.663541666666667,3964.36,1.0559027777777779,98.45381944444445
2022-01-01,Encorp Cahaya Alam,Shah Alam,Selangor,25.352430555555557,2415.9,2.3368055555555554,99.0
2022-01-01,Gita Bayu,Balakong,Selangor,25.371875000000003,4628.16,0.27638888888888885,90.87083333333334
2022-01-01,Hulu Langat,Kajang,Selangor,24.449128919860627,6578.33,1.3006968641114982,95.70696864111498
2022-01-01,Saujana Villa,Kajang,Selangor,26.35560344827586,7420.59,0.7034482758620689,90.56077586206897
2022-01-01,Taman Mutiara Puchong,Puchong,Selangor,24.41076388888889,2320.9,0.9829861111111112,94.75729166666666
2022-01-01,Taman Tasik Semenyih,Kajang,Selangor,25.023611111111112,4379.95,0.5121527777777778,95.49340277777777
2022-01-02,Bandar Saujana Utama,Kuala Selangor,Selangor,25.43263888888889,1397.01,0.09791666666666667,97.10729166666667
2022-01-02,Damansara Jaya,Petaling Jaya,Selangor,23.416319444444444,2730.88,0.7371527777777778,98.96319444444445
2022-01-02,Encorp Cahaya Alam,Shah Alam,Selangor,25.43402777777778,802.77,1.915972222222222,99.0
2022-01-02,Gita Bayu,Balakong,Selangor,24.794444444444444,7841.65,0.12013888888888889,93.40833333333333
2022-01-02,Hulu Langat,Kajang,Selangor,24.252083333333335,1043.4,0.39965277777777775,97.39895833333334
2022-01-02,Saujana Villa,Kajang,Selangor,25.29236111111111,1923.6,0.41180555555555554,95.24340277777777
2022-01-02,Taman Mutiara Puchong,Puchong,Selangor,23.115625,10463.38,1.3440972222222223,98.62743055555556
2022-01-02,Taman Tasik Semenyih,Kajang,Selangor,24.340625000000003,3454.56,0.14201388888888888,98.33888888888889
2022-01-03,Bandar Saujana Utama,Kuala Selangor,Selangor,25.146453900709222,600.16,0.15354609929078014,97.10106382978724
2022-01-03,Damansara Jaya,Petaling Jaya,Selangor,23.728472222222223,590.65,0.7892361111111111,97.47465277777778
2022-01-03,Encorp Cahaya Alam,Shah Alam,Selangor,25.659374999999997,1671.73,2.1666666666666665,99.0
2022-01-03,Gita Bayu,Balakong,Selangor,25.156597222222224,173.57,0.28402777777777777,91.12395833333333
2022-01-03,Hulu Langat,Kajang,Selangor,24.92791519434629,204.69,0.7406360424028269,94.9166077738516
2022-01-03,Saujana Villa,Kajang,Selangor,25.654703832752613,594.15,0.5024390243902439,93.0567944250871
2022-01-03,Taman Mutiara Puchong,Puchong,Selangor,24.877625570776257,3812.81,1.7073059360730594,91.72191780821917
2022-01-03,Taman Tasik Semenyih,Kajang,Selangor,24.984722222222224,649.52,0.41805555555555557,95.72951388888889
2022-01-04,Bandar Saujana Utama,Kuala Selangor,Selangor,27.109375,2643.67,0.3385416666666667,91.34340277777778
2022-01-04,Damansara Jaya,Petaling Jaya,Selangor,24.967361111111114,513.75,0.9996527777777777,93.55763888888889
2022-01-04,Encorp Cahaya Alam,Shah Alam,Selangor,27.078125,0.0,2.645138888888889,99.0
2022-01-04,Gita Bayu,Balakong,Selangor,26.873958333333334,95.9,0.4166666666666667,83.35138888888889
2022-01-04,Hulu Langat,Kajang,Selangor,26.331818181818182,24.099999999999998,0.8977272727272727,88.69318181818181
2022-01-04,Saujana Villa,Kajang,Selangor,27.303472222222222,2689.69,0.9159722222222223,86.68090277777777
2022-01-04,Taman Mutiara Puchong,Puchong,Selangor,26.377464788732393,388.9,1.712676056338028,86.36866197183099
2022-01-04,Taman Tasik Semenyih,Kajang,Selangor,26.202777777777776,2351.79,0.6802083333333333,90.74895833333333
2022-01-05,Bandar Saujana Utama,Kuala Selangor,Selangor,26.91909722222222,379.39,0.3795138888888889,90.9673611111111
2022-01-05,Damansara Jaya,Petaling Jaya,Selangor,25.06875,6.0,1.0625,92.51770833333333
2022-01-05,Encorp Cahaya Alam,Shah Alam,Selangor,27.291666666666668,640.5799999999999,4.026388888888889,99.0
2022-01-05,Gita Bayu,Balakong,Selangor,27.094444444444445,525.08,0.4996527777777778,82.07395833333334
2022-01-05,Hulu Langat,Kajang,Selangor,25.968055555555555,22.6,0.6229166666666667,88.81597222222223
2022-01-05,Saujana Villa,Kajang,Selangor,27.868402777777778,14.0,0.653125,83.13368055555556
2022-01-05,Taman Mutiara Puchong,Puchong,Selangor,27.523263888888888,0.0,1.6319444444444444,80.60902777777778
2022-01-05,Taman Tasik Semenyih,Kajang,Selangor,26.191319444444446,2171.1,0.7385416666666667,89.94479166666666
2022-01-06,Bandar Saujana Utama,Kuala Selangor,Selangor,27.53205574912892,0.0,0.18118466898954705,86.97874564459931
2022-01-06,Damansara Jaya,Petaling Jaya,Selangor,25.728819444444444,57.2,1.198611111111111,88.39305555555556
2022-01-06,Encorp Cahaya Alam,Shah Alam,Selangor,28.35226480836237,0.0,2.3902439024390243,99.0
2022-01-06,Gita Bayu,Balakong,Selangor,27.717361111111114,0.0,0.28402777777777777,77.68437499999999
2022-01-06,Hulu Langat,Kajang,Selangor,26.003886925795054,0.0,1.2469964664310953,85.23992932862191
2022-01-06,Saujana Villa,Kajang,Selangor,28.71631944444444,60.25,0.7975694444444444,77.38888888888889
2022-01-06,Taman Mutiara Puchong,Puchong,Selangor,28.17642857142857,0.0,2.369642857142857,74.65107142857143
2022-01-06,Taman Tasik Semenyih,Kajang,Selangor,27.00451388888889,52.5,1.1055555555555554,85.75
2022-01-07,Bandar Saujana Utama,Kuala Selangor,Selangor,27.661805555555556,0.0,0.36423611111111115,89.91458333333334
2022-01-07,Damansara Jaya,Petaling Jaya,Selangor,26.140972222222224,0.0,1.24375,88.00243055555556
2022-01-07,Encorp Cahaya Alam,Shah Alam,Selangor,27.68923611111111,918.9900000000001,2.4000000000000004,99.0
2022-01-07,Gita Bayu,Balakong,Selangor,27.4,2214.52,0.5409722222222223,80.39895833333334
2022-01-07,Hulu Langat,Kajang,Selangor,26.20486111111111,0.0,1.1402777777777777,86.5
2022-01-07,Saujana Villa,Kajang,Selangor,28.491319444444443,65.08,0.7229166666666667,79.97187500000001
2022-01-07,Taman Mutiara Puchong,Puchong,Selangor,27.77282229965157,0.0,2.2432055749128916,78.78501742160279
2022-01-07,Taman Tasik Semenyih,Kajang,Selangor,27.74826388888889,0.0,1.2121527777777779,84.6704861111111
2022-01-08,Bandar Saujana Utama,Kuala Selangor,Selangor,27.295486111111114,1004.77,0.2329861111111111,89.85763888888889
2022-01-08,Damansara Jaya,Petaling Jaya,Selangor,25.712847222222223,422.16,1.178125,92.69930555555555
2022-01-08,Encorp Cahaya Alam,Shah Alam,Selangor,27.626388888888886,0.0,2.8052083333333333,99.0
2022-01-08,Gita Bayu,Balakong,Selangor,27.778819444444444,412.07,0.5531250000000001,78.55173611111111
2022-01-08,Hulu Langat,Kajang,Selangor,25.969444444444445,23.8,1.432638888888889,86.9232638888889
2022-01-08,Saujana Villa,Kajang,Selangor,28.939372822299653,0.0,1.8181184668989545,75.63310104529617
2022-01-08,Taman Mutiara Puchong,Puchong,Selangor,27.74550561797753,0.0,2.8606741573033707,81.00505617977528
2022-01-08,Taman Tasik Semenyih,Kajang,Selangor,28.273263888888888,0.0,1.8402777777777777,82.56805555555555
2022-01-09,Bandar Saujana Utama,Kuala Selangor,Selangor,27.177777777777777,0.0,0.30694444444444446,91.30590277777777
2022-01-09,Damansara Jaya,Petaling Jaya,Selangor,25.695255474452555,248.26999999999998,0.9113138686131387,91.83138686131386
2022-01-09,Encorp Cahaya Alam,Shah Alam,Selangor,28.085069444444443,0.0,2.810763888888889,99.0
2022-01-09,Gita Bayu,Balakong,Selangor,28.690624999999997,17.58,0.4930555555555556,74.353125
2022-01-09,Hulu Langat,Kajang,Selangor,26.52777777777778,0.0,1.613888888888889,83.51145833333334
2022-01-09,Saujana Villa,Kajang,Selangor,29.788194444444443,0.0,1.4138888888888888,73.08194444444445
2022-01-09,Taman Tasik Semenyih,Kajang,Selangor,28.758333333333333,0.0,1.989236111111111,80.90416666666667
2022-01-10,Bandar Saujana Utama,Kuala Selangor,Selangor,27.579166666666666,156.69,0.3684027777777778,91.16111111111111
2022-01-10,Damansara Jaya,Petaling Jaya,Selangor,25.70034722222222,0.0,1.1100694444444443,88.84687500000001
2022-01-10,Encorp Cahaya Alam,Shah Alam,Selangor,27.952777777777776,1068.18,3.4149305555555554,99.0
2022-01-10,Gita Bayu,Balakong,Selangor,28.011458333333334,647.47,0.6177083333333333,77.09548611111111
2022-01-10,Hulu Langat,Kajang,Selangor,26.04236111111111,0.0,1.386111111111111,82.14930555555556
2022-01-10,Saujana Villa,Kajang,Selangor,29.39861111111111,0.0,1.2947916666666666,73.30451388888889
2022-01-10,Taman Mutiara Puchong,Puchong,Selangor,28.863775510204082,0.0,3.697448979591837,70.56581632653061
2022-01-10,Taman Tasik Semenyih,Kajang,Selangor,28.336805555555557,0.0,1.5961805555555555,80.53576388888888
2022-01-11,Bandar Saujana Utama,Kuala Selangor,Selangor,26.810676156583632,0.0,0.02704626334519573,89.63950177935943
2022-01-11,Damansara Jaya,Petaling Jaya,Selangor,24.70034965034965,0.0,0.9986013986013986,89.74265734265735
2022-01-11,Encorp Cahaya Alam,Shah Alam,Selangor,27.746341463414634,0.0,1.6031358885017422,99.0
2022-01-11,Gita Bayu,Balakong,Selangor,27.865384615384617,0.0,0.3479020979020979,71.86258741258742
2022-01-11,Hulu Langat,Kajang,Selangor,23.571153846153845,0.0,1.016025641025641,91.68717948717949
2022-01-11,Saujana Villa,Kajang,Selangor,28.884561403508773,0.0,1.5512280701754386,69.48140350877193
2022-01-11,Taman Mutiara Puchong,Puchong,Selangor,28.772380952380953,0.0,3.1404761904761904,71.4947619047619
2022-01-11,Taman Tasik Semenyih,Kajang,Selangor,27.488541666666666,0.0,1.6729166666666666,80.66284722222223
